user_id,day_type,is_weekday,work_hours,screen_time_hours,meetings_count,breaks_taken,after_hours_work,sleep_hours,task_completion_rate,work_intensity_ratio,meeting_burden,break_adequacy,screen_time_per_meeting,workload_pressure,high_workload_flag,sleep_deficit,recovery_index,fatigue_risk,health_risk_score,poor_recovery_flag,task_efficiency,work_hours_productivity,work_life_balance_score,burnout_score,burnout_score_normalized,burnout_risk,high_burnout_risk_flag,medium_high_burnout_risk_flag,after_hours_work_hours_est
54,Weekend,0,3.09,5.75,0,1,0,5.46,76.4,1.8,0,0.31,57.5,3.09,0,2.54,0.71,-2.44,12.7,0,23.95,6066.16,40.59,46.8,31.33,Low,0,0,0
54,Weekday,1,8.21,10.67,6,2,1,9.49,68.9,1.28,0.72,0.24,1.75,10.71,1,-1.49,0.82,-3.56,0,0,8.29,3118.87,42.33,60.2,40.8,Low,0,0,0.82
54,Weekend,0,4.75,7.7,0,1,1,6.18,44.5,1.59,0,0.21,77,5.75,0,1.82,-0.52,-1.57,9.1,0,9.18,3040.83,19.35,74.74,51.08,Medium,0,1,0.48
54,Weekday,1,6.45,8.58,5,4,0,6.42,53.7,1.31,0.76,0.61,1.68,7.7,1,1.58,1.84,-1.05,7.9,0,8.2,3060.9,70.35,77.76,53.22,Medium,0,1,0
54,Weekday,1,7.37,10.08,1,5,1,6.75,55.2,1.35,0.13,0.67,9.16,8.62,0,1.25,1.67,-0.04,6.25,0,7.39,2807.84,61.14,83.77,57.47,Medium,0,1,0.74
54,Weekday,1,8.55,12.26,0,3,0,7.72,40,1.42,0,0.35,122.6,8.55,0,0.28,-1.54,0.68,8.2,0,4.62,1720,59.7,96.31,66.33,Medium,0,1,0
55,Weekend,0,4.67,6.46,0,3,1,6.04,96.5,1.35,0,0.63,64.6,5.67,0,1.96,2.58,-2.6,9.8,0,20.23,6645.63,42.62,8.22,4.04,Low,0,0,0.47
55,Weekday,1,7.37,10.22,0,1,0,7.8,88.9,1.37,0,0.13,102.2,7.37,0,0.2,-1.42,-1.48,1,0,11.9,4522.05,41.02,14.27,8.32,Low,0,0,0
55,Weekend,0,4.73,7.51,4,5,1,6.9,84.7,1.55,0.83,1.04,1.83,6.73,0,1.1,4.39,-2.84,5.5,0,17.54,5799.13,72.83,18.85,11.56,Low,0,0,0.47
55,Weekday,1,9.26,11.69,0,2,0,6.37,81.6,1.25,0,0.21,116.9,9.26,0,1.63,-3.32,2.13,29.5,0,8.72,3122.56,34.74,24.69,15.69,Low,0,0,0
55,Weekday,1,9,11.39,3,2,1,7.93,83.9,1.25,0.33,0.22,3.67,10.75,1,0.07,-1.46,-0.5,0.35,0,9.22,3356,27.47,29.7,19.23,Low,0,0,0.9
55,Weekend,0,6.43,8.67,0,1,1,8.94,78.1,1.33,0,0.15,86.7,7.43,0,-0.94,1.27,-4.74,0,0,11.96,4462.11,33.33,34.75,22.8,Low,0,0,0.64
55,Weekday,1,8.73,10.33,3,4,1,9.76,66.9,1.17,0.34,0.45,3.33,10.48,1,-1.76,3.43,-4.31,0,0,7.58,2796.42,66.28,43.62,29.08,Low,0,0,0.87
55,Weekday,1,9.61,13.27,2,5,0,6.8,67.3,1.37,0.21,0.51,6.32,10.11,0,1.2,-1.47,3.07,36.7,0,6.93,2418.31,72.56,48.46,32.5,Low,0,0,0
55,Weekend,0,5.55,7.79,0,4,1,6.89,72.1,1.38,0,0.71,77.9,6.55,0,1.11,3.1,-2.54,5.55,0,12.76,4542.3,57.47,48.67,32.65,Low,0,0,0.56
55,Weekend,0,3.85,5.63,2,3,1,7.52,63,1.43,0.51,0.76,2.68,5.35,0,0.48,4.89,-5.65,2.4,0,15.95,4683,57,53.79,36.27,Low,0,0,0.38
56,Weekend,0,5.63,7.22,2,1,1,6.62,93.8,1.26,0.35,0.17,3.44,7.13,0,1.38,0.4,-2.71,6.9,0,16.37,5859.37,19.13,12.97,7.4,Low,0,0,0.56
56,Weekend,0,4.19,8.02,2,1,1,6.67,86.6,1.87,0.47,0.23,3.82,5.69,0,1.33,-0.35,-1.98,6.65,0,20.19,6240.97,25.26,19.27,11.86,Low,0,0,0.42
56,Weekend,0,5.84,8.54,1,5,0,5.59,85.6,1.44,0.17,0.84,7.76,6.09,0,2.41,2.05,0.15,13.6,0,14.41,5227.31,78.56,21.98,13.77,Low,0,0,0
56,Weekend,0,5.51,7.77,4,3,1,5.83,79.1,1.39,0.71,0.53,1.9,7.51,0,2.17,1.06,-0.98,10.85,0,14.1,5004.39,37.68,29.28,18.94,Low,0,0,0.55
56,Weekday,1,8.01,10.91,0,5,1,6.77,84,1.35,0,0.62,109.1,9.01,0,1.23,0.86,0.76,13.7,0,10.36,3914.4,58.74,31.68,20.63,Low,0,0,0.8
56,Weekday,1,9.7,12.3,4,5,0,6.75,77.8,1.26,0.41,0.51,3,10.7,1,1.25,-0.55,2.18,28,0,7.94,2748.93,71.82,40.41,26.81,Low,0,0,0
56,Weekday,1,9.14,10.91,2,5,0,4.84,69.9,1.18,0.22,0.54,5.2,9.64,0,3.16,-1.07,3.65,52.3,1,7.56,2730.76,59.74,49.1,32.95,Low,0,0,0
56,Weekday,1,9.14,11.31,4,4,1,6.19,58.8,1.22,0.43,0.43,2.76,11.14,1,1.81,-1.12,2.03,29.3,0,6.36,2297.12,37.87,60.81,41.23,Low,0,0,0.91
56,Weekend,0,5.61,7.53,1,4,0,7.23,61.9,1.32,0.18,0.7,6.85,5.86,0,0.77,3.7,-3.32,3.85,0,10.84,3874.94,79.78,61.05,41.4,Low,0,0,0
56,Weekday,1,9.44,12.39,5,5,1,9.44,59.7,1.3,0.52,0.52,2.43,11.69,1,-1.44,2.05,-1.77,0,0,6.26,2212.88,73.04,68.45,46.63,Low,0,0,0.94
57,Weekday,1,9.07,12.94,0,2,0,8.44,84.9,1.41,0,0.22,129.4,9.07,0,-0.44,-2.5,0.28,0.6,0,9.26,3356.38,51.02,20.31,12.59,Low,0,0,0
57,Weekday,1,9.14,10.93,2,2,0,4.89,77.9,1.18,0.22,0.22,5.2,9.64,0,3.11,-4.04,3.6,51.5,1,8.43,3043.29,24.11,31.21,20.3,Low,0,0,0
57,Weekend,0,5.15,7.72,1,2,0,9.09,78.2,1.47,0.19,0.38,7.02,5.4,0,-1.09,3.37,-5.92,0,0,14.9,5135.13,71.57,32.48,21.2,Low,0,0,0
57,Weekend,0,4.58,6.3,2,1,0,6.86,70.7,1.35,0.43,0.21,3,5.08,0,1.14,1.56,-3.99,5.7,0,15.11,4911.29,45.13,38.02,25.12,Low,0,0,0
57,Weekend,0,3,5.43,1,1,0,6.94,77.5,1.75,0.32,0.32,4.94,3.25,0,1.06,2.51,-4.98,5.3,0,25,6200,52.05,35.84,23.58,Low,0,0,0
57,Weekday,1,6.98,9.75,3,4,0,8.51,72.2,1.38,0.42,0.56,3.15,7.73,1,-0.51,2.76,-3.02,0,0,10.2,3860.29,83.9,41.99,27.92,Low,0,0,0
57,Weekday,1,7.6,9.81,4,3,0,8.17,65.4,1.27,0.52,0.39,2.39,8.6,1,-0.17,1.36,-2.44,0,0,8.49,3226.4,66.88,50.28,33.79,Low,0,0,0
57,Weekday,1,10.04,12.92,2,3,0,5.83,58.2,1.27,0.2,0.3,6.15,10.54,0,2.17,-4.09,4.17,52.6,1,5.74,1924.48,39.56,61.71,41.87,Low,0,0,0
57,Weekend,0,4.29,7.66,2,1,0,9.29,57.1,1.74,0.46,0.23,3.65,4.79,0,-1.29,2.63,-6.27,0,0,13.01,4076.94,64.52,63.69,43.27,Low,0,0,0
57,Weekend,0,3.98,7.51,1,2,1,8.29,52.2,1.84,0.25,0.49,6.83,5.23,0,-0.29,2.78,-4.92,0,0,12.79,3834.96,50.26,67.96,46.29,Low,0,0,0.4
58,Weekday,1,8.9,12.13,6,5,1,7.27,81.9,1.35,0.67,0.56,1.99,11.4,1,0.73,0.14,1.23,15.9,0,9.1,3330.6,58.93,27.52,17.69,Low,0,0,0.89
58,Weekend,0,5.12,7.18,3,2,1,5.8,77.8,1.38,0.57,0.38,2.32,6.87,0,2.2,0.62,-1.52,11,0,14.9,5124.43,27.02,36.44,24,Low,0,0,0.51
58,Weekday,1,8.11,10.22,3,5,0,6.62,69.6,1.24,0.37,0.61,3.3,8.86,1,1.38,1.4,0.29,9.8,0,8.48,3196.96,77.21,47.39,31.74,Low,0,0,0
58,Weekday,1,9.33,12.84,1,5,1,6.93,64.6,1.36,0.11,0.53,11.67,10.58,0,1.07,-0.91,2.45,29.8,0,6.85,2441.88,54.66,59.71,40.45,Low,0,0,0.93
58,Weekday,1,8.98,11.76,2,5,0,5.9,58.3,1.3,0.22,0.55,5.6,9.48,0,2.1,-0.86,2.91,39.6,1,6.42,2339.77,68.33,71.25,48.61,Medium,0,1,0
58,Weekend,0,3.94,6.05,1,5,1,7.34,52.3,1.5,0.25,1.24,5.5,5.19,0,0.66,6.29,-4.96,3.3,0,12.95,3856.25,79.29,75.26,51.45,Medium,0,1,0.39
58,Weekend,0,4.59,8.41,0,4,0,5.2,50.6,1.79,0,0.85,84.1,4.59,0,2.8,0.79,0.61,20.1,0,10.79,3511.64,68.64,78.72,53.9,Medium,0,1,0
58,Weekday,1,4.8,7.32,3,1,0,7,45.7,1.49,0.61,0.2,2.36,5.55,0,1,0.68,-3.18,5,0,9.33,3107.6,45.3,85.42,58.63,Medium,0,1,0
58,Weekend,0,5.23,7.17,2,3,0,7.69,43.4,1.35,0.38,0.56,3.41,5.73,0,0.31,3.52,-4.36,1.55,0,8.14,2826.79,72.76,89.24,61.34,Medium,0,1,0
58,Weekend,0,4.24,8.01,0,3,0,6.07,44.1,1.85,0,0.69,80.1,4.24,0,1.93,1.06,-1.1,9.65,0,10.16,3163.44,64.56,91.05,62.61,Medium,0,1,0
59,Weekday,1,7.33,9.28,1,4,0,7.94,89.7,1.25,0.13,0.54,8.44,7.58,0,0.06,2.66,-2.63,0.3,0,12.07,4586.66,78.23,14.01,8.14,Low,0,0,0
59,Weekend,0,3.51,7.3,0,4,0,5.02,90.8,2.02,0,1.11,73,3.51,0,2.98,1.72,-0.23,14.9,0,25.15,6955.28,71.61,14.55,8.52,Low,0,0,0
59,Weekday,1,10.48,13.07,4,2,0,5.98,79.4,1.24,0.38,0.19,3.19,11.48,1,2.02,-5.09,4.1,51.1,1,7.5,2392.59,26.93,29.03,18.76,Low,0,0,0
59,Weekday,1,9.57,13.41,6,5,0,8.25,76.2,1.39,0.62,0.52,2.2,11.07,1,-0.25,-0.16,1.04,9.1,0,7.88,2758.44,83.6,38.56,25.5,Low,0,0,0
59,Weekend,0,5.27,7.42,0,2,0,7.8,70.2,1.38,0,0.37,74.2,5.27,0,0.2,2.38,-4.28,1,0,13.07,4553.64,61.42,42.39,28.21,Low,0,0,0
59,Weekend,0,4.85,7.19,2,3,1,5.4,65,1.45,0.4,0.61,3.42,6.35,0,2.6,1.21,-0.91,13,0,13.13,4398.33,37.1,48.86,32.78,Low,0,0,0.48
59,Weekend,0,6.01,9.21,0,4,1,7.45,62.8,1.51,0,0.65,92.1,7.01,0,0.55,2.24,-1.96,2.75,0,10.28,3763.81,59.84,53.17,35.83,Low,0,0,0.6
59,Weekday,1,9.44,11.31,2,2,0,7.91,56.1,1.19,0.21,0.21,5.39,9.94,0,0.09,-1.4,-0.55,0.45,0,5.88,2079.44,45.57,62.42,42.37,Low,0,0,0
59,Weekend,0,5.1,6.86,0,4,1,6.24,60.3,1.32,0,0.77,68.6,6.1,0,1.76,3.38,-2.5,8.8,0,11.6,3979.8,54.4,63.37,43.04,Low,0,0,0.51
59,Weekend,0,5.14,6.73,1,4,1,7.9,59.6,1.28,0.19,0.76,6.12,6.39,0,0.1,5.17,-5.12,0.5,0,11.37,3917.71,66.69,65.93,44.85,Low,0,0,0.51
60,Weekend,0,3.69,6.21,0,1,0,6.24,92.2,1.64,0,0.26,62.1,3.69,0,1.76,1.03,-3.15,8.8,0,24.33,6951.88,44.04,8.88,4.51,Low,0,0,0
60,Weekday,1,7.64,11.5,3,1,1,6,92,1.49,0.39,0.13,3.71,9.39,1,2,-4.5,2.5,35,0,11.89,4514.13,6.44,14,8.13,Low,0,0,0.76
60,Weekend,0,3,5.86,0,5,1,6.39,88.6,1.89,0,1.61,58.6,4,0,1.61,5.53,-3.72,8.05,0,28.58,7088,75.92,15.61,9.27,Low,0,0,0.3
60,Weekday,1,9.64,12.41,6,2,0,5.95,81.7,1.27,0.62,0.21,2.03,11.14,1,2.05,-4.46,3.48,45.1,1,8.39,2919.41,30.06,24.29,15.41,Low,0,0,0
60,Weekend,0,5.4,8.41,1,5,0,7.26,89.8,1.53,0.18,0.91,7.65,5.65,0,0.74,3.85,-2.48,3.7,0,16.33,5747.2,92.85,22.03,13.81,Low,0,0,0
60,Weekend,0,7.04,9.2,1,5,0,8.69,82.8,1.29,0.14,0.7,8.36,7.29,0,-0.69,4.49,-3.84,0,0,11.6,4393.92,97.02,26.18,16.74,Low,0,0,0
60,Weekday,1,9.45,13.11,2,2,0,6.5,88.7,1.37,0.21,0.21,6.24,9.95,0,1.5,-4.61,3.36,41.1,0,9.29,3281.9,34.95,28.47,18.36,Low,0,0,0
60,Weekend,0,5.11,8.75,2,5,0,7.61,79.7,1.68,0.38,0.96,4.17,5.61,0,0.39,3.86,-2.67,1.95,0,15.3,5254.89,96.64,33.15,21.67,Low,0,0,0
60,Weekend,0,4.56,6.68,2,1,0,6.41,78.6,1.43,0.43,0.21,3.18,5.06,0,1.59,0.73,-2.94,7.95,0,16.87,5470.56,41.84,35.24,23.15,Low,0,0,0
60,Weekend,0,5.07,7.81,0,2,0,7.19,73.1,1.51,0,0.39,78.1,5.07,0,0.81,1.38,-2.98,4.05,0,14.14,4839.22,57.65,38.45,25.42,Low,0,0,0
61,Weekend,0,7.56,10.65,0,1,1,6.37,87.4,1.39,0,0.13,106.5,8.56,0,1.63,-3.28,1.1,19.1,0,11.41,4335.04,9.53,22.51,14.15,Low,0,0,0.76
61,Weekday,1,7.12,10.28,5,5,0,7.05,81.5,1.42,0.69,0.69,2.02,8.37,1,0.95,1.77,-0.29,4.75,0,11.29,4281.47,84.4,31.1,20.22,Low,0,0,0
61,Weekday,1,6.8,10.59,5,2,1,5.74,64.4,1.53,0.72,0.29,2.08,9.05,1,2.26,-2.85,1.98,31.1,1,9.33,3520.53,19.85,47.37,31.73,Low,0,0,0.68
61,Weekend,0,7.69,9.85,0,1,1,6.8,66.6,1.26,0,0.13,98.5,8.69,0,1.2,-2.05,-0.35,6,0,8.55,3245.64,12.24,53.32,35.94,Low,0,0,0.77
61,Weekend,0,3.26,6.66,2,3,0,8.58,69.9,1.98,0.6,0.89,3.17,3.76,0,-0.58,4.92,-6.21,0,0,20.8,5470.84,87.31,52.13,35.09,Low,0,0,0
61,Weekend,0,3.51,6.04,0,3,0,7.17,70.7,1.67,0,0.83,60.4,3.51,0,0.83,4.13,-4.71,4.15,0,19.58,5415.62,75.74,51.53,34.67,Low,0,0,0
61,Weekday,1,9.27,12.63,2,5,1,6.87,61.4,1.35,0.21,0.53,6.01,10.77,0,1.13,-0.76,2.33,28.9,0,6.55,2345.48,54.45,63.9,43.42,Low,0,0,0.93
61,Weekday,1,9.1,11.56,1,2,0,7.64,51.1,1.26,0.11,0.22,10.51,9.35,0,0.36,-1.92,0.1,2.8,0,5.55,2009.93,44.9,74.72,51.07,Medium,0,1,0
61,Weekday,1,10.24,13.11,6,3,1,6.68,40,1.27,0.58,0.29,2.15,12.74,1,1.32,-3.43,3.09,37.5,0,3.87,1269.33,25.14,91.83,63.17,Medium,0,1,1.02
61,Weekday,1,7.88,10.04,5,1,0,7.74,40,1.26,0.63,0.13,1.97,9.13,1,0.26,-1.3,-1.57,1.3,0,5.01,1898.67,38.53,99.64,68.69,Medium,0,1,0
62,Weekday,1,7.1,10.06,1,4,1,8.79,92.8,1.4,0.14,0.56,9.15,8.35,0,-0.79,2.73,-3.12,0,0,12.89,4887.47,65.53,11.15,6.12,Low,0,0,0.71
62,Weekend,0,3.53,6.55,5,1,1,7.85,80.2,1.8,1.38,0.28,1.28,5.78,0,0.15,2.3,-5.22,0.75,0,22.09,6132.63,36.76,20.4,12.66,Low,0,0,0.35
62,Weekday,1,9.27,12.24,1,3,1,7.93,77.8,1.31,0.11,0.32,11.13,10.52,0,0.07,-1.31,0.35,3.8,0,8.3,2971.96,38.39,28.58,18.44,Low,0,0,0.93
62,Weekend,0,4.55,6.26,1,3,1,8.89,77.4,1.35,0.22,0.65,5.69,5.8,0,-0.89,5.63,-7.08,0,0,16.65,5392.2,64.48,30.29,19.65,Low,0,0,0.46
62,Weekend,0,4.15,7.2,1,1,0,6.23,87.1,1.69,0.24,0.24,6.55,4.4,0,1.77,0.03,-2.15,8.85,0,20.49,6300.23,42.12,28.68,18.51,Low,0,0,0
62,Weekend,0,3.52,5.33,0,4,1,5.61,75.7,1.47,0,1.1,53.3,4.52,0,2.39,4.28,-3.09,11.95,0,20.91,5793.57,56,34.58,22.68,Low,0,0,0.35
62,Weekend,0,4.4,6.42,1,5,0,7.65,83.1,1.43,0.22,1.11,5.84,4.65,0,0.35,6.23,-5.06,1.75,0,18.47,5872.4,99.78,31.68,20.63,Low,0,0,0
62,Weekend,0,3.52,7.36,0,1,0,6.28,83.4,2.03,0,0.28,73.6,3.52,0,1.72,-0.08,-2.06,8.6,0,23.04,6382.88,45.02,32.94,21.52,Low,0,0,0
62,Weekday,1,9.05,10.73,2,2,0,7.6,74.3,1.17,0.22,0.22,5.11,9.55,0,0.4,-1.13,-0.67,2,0,8.12,2947.23,44.8,42.81,28.5,Low,0,0,0
62,Weekday,1,8.11,10.88,4,1,0,9.4,77.2,1.33,0.49,0.12,2.65,9.11,1,-1.4,-0.48,-3.22,0,0,9.4,3546.05,50.06,47.78,32.02,Low,0,0,0
63,Weekday,1,9.38,12.6,2,2,0,6.87,88.6,1.33,0.21,0.21,6,9.88,0,1.13,-3.73,2.3,28.6,0,9.35,3319.55,38.01,17.14,10.35,Low,0,0,0
63,Weekday,1,9.21,12.8,4,4,0,7.63,89,1.37,0.43,0.43,3.12,10.21,1,0.37,-1.17,1.36,15.4,0,9.56,3435.4,68.38,22.02,13.8,Low,0,0,0
63,Weekend,0,4.18,7.57,2,3,0,4.92,86.2,1.77,0.47,0.7,3.6,4.68,0,3.08,0.35,0.19,17.3,0,20.14,6217.89,56.18,25.14,16.01,Low,0,0,0
63,Weekend,0,5.62,7.83,0,3,0,8.09,90.9,1.37,0,0.52,78.3,5.62,0,-0.09,3.26,-4.3,0,0,15.89,5684.28,74.19,24.13,15.29,Low,0,0,0
63,Weekday,1,9.43,11.65,1,1,0,5.94,86.8,1.22,0.1,0.1,10.59,9.68,0,2.06,-4.71,2.74,37.7,1,9.11,3223.17,18.83,30.92,20.1,Low,0,0,0
63,Weekend,0,4.7,7.66,0,4,1,6.91,75,1.6,0,0.83,76.6,5.7,0,1.09,3.25,-2.7,5.45,0,15.62,5150,61.03,37.17,24.52,Low,0,0,0.47
63,Weekday,1,7.16,9.91,8,5,0,9.09,76.7,1.37,1.1,0.69,1.22,9.16,1,-1.09,4.18,-3.72,0,0,10.56,4008.85,99.54,40.56,26.91,Low,0,0,0
63,Weekend,0,4.23,5.96,2,5,1,8.13,71.7,1.38,0.46,1.15,2.84,5.73,0,-0.13,7.17,-6.24,0,0,16.56,5148.06,84.06,43.55,29.03,Low,0,0,0.42
63,Weekday,1,6.04,9.1,2,1,0,7.99,70.8,1.48,0.33,0.16,4.33,6.54,0,0.01,-0.11,-2.88,0.05,0,11.53,4229.12,47.77,46.49,31.11,Low,0,0,0
63,Weekday,1,7.98,11.06,1,4,0,5.15,62.7,1.37,0.12,0.5,10.05,8.23,0,2.85,-1.91,3.34,47.6,1,7.76,2934.36,54.7,53.64,36.16,Low,0,0,0
64,Weekday,1,8.29,11.76,2,4,0,7.64,87.9,1.4,0.24,0.48,5.6,8.79,0,0.36,-0.12,0.3,4.8,0,10.48,3932.06,72.14,20.68,12.86,Low,0,0,0
64,Weekday,1,9.31,11.68,4,3,1,7.93,78,1.24,0.43,0.32,2.85,11.31,1,0.07,-0.75,-0.21,0.35,0,8.29,2958.8,38.23,38.45,25.42,Low,0,0,0.93
64,Weekday,1,8.4,10.51,1,4,0,8,69.2,1.24,0.12,0.47,9.55,8.65,0,0,1.49,-1.49,0,0,8.14,3044.8,74.4,48.94,32.84,Low,0,0,0
64,Weekday,1,7.1,9.36,4,5,1,7.23,54.1,1.3,0.56,0.69,2.28,9.1,1,0.77,2.87,-1.49,3.85,0,7.51,2849.27,65.82,64.65,43.95,Low,0,0,0.71
64,Weekend,0,4.67,6.99,0,3,0,7.56,58.4,1.47,0,0.63,69.9,4.67,0,0.44,3.57,-4.35,2.2,0,12.24,4021.81,74.02,64.02,43.5,Low,0,0,0
64,Weekend,0,5.35,7.86,2,4,1,7.98,56.6,1.44,0.37,0.73,3.74,6.85,0,0.02,4.12,-4.11,0.1,0,10.39,3641.27,66.45,69.92,47.67,Low,0,0,0.54
64,Weekday,1,8.4,10.1,1,4,0,7.79,58.8,1.19,0.12,0.47,9.18,8.65,0,0.21,1.69,-1.59,1.05,0,6.92,2587.2,72.82,75.96,51.94,Medium,0,1,0
64,Weekend,0,4.17,8.14,1,3,1,5.78,41.1,1.91,0.23,0.7,7.4,5.42,0,2.22,0.64,-0.53,11.1,0,9.63,2967.42,42.67,88.66,60.92,Medium,0,1,0.42
64,Weekend,0,4.08,7.24,0,2,0,8.22,41.1,1.73,0,0.48,72.4,4.08,0,-0.22,2.98,-5.09,0,0,9.83,2992.08,69.33,89.22,61.32,Medium,0,1,0
64,Weekend,0,5.75,9.14,0,5,0,7.98,49.1,1.56,0,0.85,91.4,5.75,0,0.02,3.84,-2.83,0.1,0,8.39,3027.83,96.85,88.04,60.49,Medium,0,1,0
65,Weekend,0,4.09,7.31,2,2,0,6.9,84.6,1.74,0.48,0.48,3.48,4.59,0,1.1,1.59,-3.04,5.5,0,20.19,6153.24,59.39,14.46,8.46,Low,0,0,0
65,Weekend,0,5.31,7.99,0,3,1,7.14,91.4,1.48,0,0.55,79.9,6.31,0,0.86,2.15,-2.72,4.3,0,16.89,5904.44,48.31,16.47,9.88,Low,0,0,0.53
65,Weekday,1,8.4,11.86,2,4,0,5.46,77.3,1.4,0.24,0.47,5.65,8.9,0,2.54,-2.4,3.67,49.4,1,9.09,3401.2,55.35,32.46,21.19,Low,0,0,0
65,Weekday,1,6.79,9.67,6,3,1,7.1,64.5,1.4,0.87,0.44,1.59,9.29,1,0.9,0.43,-0.98,4.5,0,9.36,3530.3,42.09,49.64,33.33,Low,0,0,0.68
65,Weekend,0,4.11,6.23,2,5,1,9.82,63.9,1.48,0.48,1.19,2.97,5.61,0,-1.82,8.59,-8.5,0,0,15.18,4639.14,97.21,50.79,34.15,Low,0,0,0.41
65,Weekday,1,6.72,8.3,3,4,0,7.04,62.6,1.22,0.44,0.59,2.68,7.47,1,0.96,2.74,-2.26,4.8,0,9.18,3455.52,73.92,57.53,38.91,Low,0,0,0
65,Weekday,1,10.01,11.54,2,3,0,5.55,53.8,1.14,0.2,0.3,5.5,10.51,0,2.45,-2.99,3.22,44.4,1,5.32,1789.75,37.59,73.42,50.15,Medium,0,1,0
65,Weekend,0,6.3,8.94,0,1,0,8.01,48.4,1.4,0,0.16,89.4,6.3,0,-0.01,0.07,-3.08,0,0,7.56,2807.2,46.87,80.16,54.91,Medium,0,1,0
65,Weekend,0,4.98,8.7,0,4,1,8.7,51.9,1.71,0,0.79,87,5.98,0,-0.7,4,-4.35,0,0,10.22,3466.92,73.33,81.73,56.02,Medium,0,1,0.5
65,Weekend,0,4.83,7.58,0,3,0,8.09,43.9,1.54,0,0.61,75.8,4.83,0,-0.09,3.51,-4.56,0,0,8.9,2976.42,77.35,86.04,59.07,Medium,0,1,0
66,Weekday,1,9.51,11.17,5,3,0,5.89,82.1,1.16,0.52,0.31,2.19,10.76,1,2.11,-2.28,2.34,33.9,1,8.54,3004.86,42.14,26.35,16.86,Low,0,0,0
66,Weekend,0,4.44,6.7,1,4,0,7.8,84,1.48,0.22,0.88,6.09,4.69,0,0.2,5.1,-5,1,0,18.5,5913.6,88.74,26.31,16.84,Low,0,0,0
66,Weekend,0,4.77,7.42,1,1,0,6.33,81.8,1.52,0.21,0.21,6.75,5.02,0,1.67,-0.09,-2.08,8.35,0,16.8,5578.76,40.4,31.4,20.44,Low,0,0,0
66,Weekend,0,5.24,7.97,2,5,0,6.1,83.5,1.49,0.37,0.94,3.8,5.74,0,1.9,3.13,-1.18,9.5,0,15.64,5433.07,84.79,34.61,22.71,Low,0,0,0
66,Weekend,0,3,6.94,2,1,1,6.44,68.5,2.24,0.65,0.32,3.3,4.5,0,1.56,0.5,-2.72,7.8,0,22.1,5480,28.3,45.55,30.44,Low,0,0,0.3
66,Weekday,1,7.59,11.39,3,2,0,6.52,57.5,1.48,0.39,0.26,3.67,8.34,1,1.48,-2.87,1.61,23.5,0,7.48,2840.5,42.54,60.18,40.79,Low,0,0,0
66,Weekend,0,4.48,7.27,1,5,1,6.1,55.6,1.59,0.22,1.09,6.61,5.73,0,1.9,3.83,-1.88,9.5,0,12.14,3899.41,67.83,64.98,44.18,Low,0,0,0.45
66,Weekday,1,6.94,9.08,0,4,0,6.3,60.9,1.29,0,0.57,90.8,6.94,0,1.7,1.22,-0.37,8.5,0,8.65,3272.36,67.49,67.92,46.26,Low,0,0,0
66,Weekend,0,7.86,11.7,1,4,1,7.86,58.7,1.47,0.13,0.5,10.64,9.11,0,0.14,0.16,-0.09,0.7,0,7.37,2794.12,55.51,77.92,53.33,Medium,0,1,0.79
66,Weekend,0,4.61,7.26,1,3,1,6.77,43.1,1.54,0.21,0.64,6.6,5.86,0,1.23,2.51,-2.89,6.15,0,9.15,2985.39,48.34,88.82,61.04,Medium,0,1,0.46
67,Weekday,1,7.78,9.92,3,3,0,7.6,93.2,1.26,0.38,0.38,3.2,8.53,1,0.4,0.68,-1.48,2,0,11.83,4486.03,61.88,12.83,7.3,Low,0,0,0
67,Weekday,1,8.62,12.48,4,5,1,7.3,77.5,1.43,0.46,0.57,3.04,10.62,1,0.7,-0.18,1.53,18.8,0,8.89,3296.33,60.27,24.42,15.5,Low,0,0,0.86
67,Weekend,0,3,4.62,2,4,1,6.11,84.9,1.49,0.65,1.29,2.2,4.5,0,1.89,5.49,-4.55,9.45,0,27.39,6792,61.82,22.44,14.1,Low,0,0,0.3
67,Weekend,0,4.33,6.93,0,4,0,7.33,80.6,1.56,0,0.9,69.3,4.33,0,0.67,4.4,-4.07,3.35,0,18.19,5733.35,85.66,24.29,15.41,Low,0,0,0
67,Weekday,1,9.54,12.46,2,2,0,6.73,69.6,1.29,0.21,0.21,5.93,10.04,0,1.27,-3.73,2.37,30,0,7.22,2533.44,36.32,33.69,22.05,Low,0,0,0
67,Weekday,1,6.65,9.95,1,1,0,6.98,79.5,1.47,0.15,0.15,9.05,6.9,0,1.02,-1.97,-0.52,5.1,0,11.78,4425.5,37.75,32.67,21.33,Low,0,0,0
67,Weekend,0,4.9,7.74,2,4,0,5.14,73.7,1.55,0.4,0.8,3.69,5.4,0,2.86,1.4,0.03,14.6,0,14.74,4962.47,66.95,36.95,24.36,Low,0,0,0
67,Weekday,1,7.17,9.14,1,4,1,8.26,76.9,1.26,0.14,0.55,8.31,8.42,0,-0.26,3.12,-3.25,0,0,10.58,4014.18,61.27,38.5,25.46,Low,0,0,0.72
67,Weekday,1,10.57,13.79,2,1,0,5.85,73.6,1.29,0.19,0.09,6.57,11.07,0,2.15,-6.94,5.02,60.9,1,6.9,2173.65,13.6,46.07,30.81,Low,0,0,0
